PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1398_02,Earth,True,E/111/S,PSO J318.5-22,30.6,False,0,0,0,0,0,Aria Lin,True
1399_01,Earth,False,E/101/P,TRAPPIST-1e,30.8,False,491,8,560,439,791,Nova Stark,False
1399_02,Europa,True,A/89/P,PSO J318.5-22,26.2,False,0,0,0,0,0,Hiro Tanaka,True
1400_01,Mars,True,D/191/P,TRAPPIST-1e,12.7,False,0,0,0,0,0,Ilya Komarov,True
1400_02,Earth,False,C/50/S,55 Cancri e,26.8,False,1278,32,1046,844,565,Ethan Zhao,False
1401_01,Europa,False,D/182/S,TRAPPIST-1e,21.6,False,335,1381,1145,1467,358,Leo Stark,False
1401_02,Europa,False,A/62/S,TRAPPIST-1e,35.8,False,345,192,1439,1400,1486,Ilya Komarov,True
1402_01,Mars,False,B/117/P,TRAPPIST-1e,10.2,False,827,889,652,407,285,Lara Xel'Naga,True
1402_02,Europa,True,A/28/P,55 Cancri e,32.3,False,0,0,0,0,0,Aria Lin,False
1403_01,Mars,False,D/28/S,TRAPPIST-1e,19.2,False,792,49,1037,1157,587,Kai Vega,True
1403_02,Mars,False,C/69/S,55 Cancri e,33.1,False,595,1366,669,1309,313,Mila Benson,False
1404_01,Earth,False,E/3/P,55 Cancri e,16.9,False,1187,831,609,15,1367,Lara Xel'Naga,True
1404_02,Earth,False,E/141/P,TRAPPIST-1e,30.0,False,1101,1369,71,269,286,Kai Vega,True
1405_01,Mars,True,G/20/P,55 Cancri e,54.8,False,0,0,0,0,0,Jordan Benson,True
1405_02,Europa,True,B/21/S,TRAPPIST-1e,23.8,False,0,0,0,0,0,Mila Benson,False
1406_01,Europa,True,A/75/P,TRAPPIST-1e,21.3,False,0,0,0,0,0,Ilya Komarov,True
1406_02,Earth,False,B/29/S,TRAPPIST-1e,31.2,False,1191,1432,507,836,1125,Ilya Komarov,False
1407_01,Earth,False,A/139/P,55 Cancri e,40.0,True,421,774,477,925,119,Leo Stark,False
1407_02,Earth,True,B/90/S,TRAPPIST-1e,34.8,False,0,0,0,0,0,Remy Vivaldi,True
1408_01,Earth,True,F/41/S,TRAPPIST-1e,12.5,False,0,0,0,0,0,Jordan Benson,True
1408_02,Europa,True,D/57/S,PSO J318.5-22,17.3,True,0,0,0,0,0,Hiro Tanaka,False
1409_01,Earth,True,D/184/S,55 Cancri e,7.9,False,0,0,0,0,0,Nova Stark,False
1409_02,Mars,False,E/165/S,TRAPPIST-1e,21.2,False,611,1317,1423,916,1115,Hiro Tanaka,False
1410_01,Europa,False,E/96/P,55 Cancri e,28.5,False,894,270,810,558,98,Priya Kaur,False
1410_02,Mars,False,A/108/S,TRAPPIST-1e,32.6,False,525,193,1180,1138,395,Mila Benson,True
1411_01,Mars,True,F/27/P,55 Cancri e,20.1,True,0,0,0,0,0,Lara Xel'Naga,True
1411_02,Mars,False,C/61/P,TRAPPIST-1e,47.1,False,682,14,1442,367,637,Hiro Tanaka,False
1412_01,Europa,True,B/90/P,TRAPPIST-1e,23.7,False,0,0,0,0,0,Mila Benson,False
1412_02,Earth,False,A/40/S,PSO J318.5-22,19.9,False,4,230,1224,1425,1172,Nova Stark,False
1413_01,Earth,True,F/58/S,TRAPPIST-1e,21.6,False,0,0,0,0,0,Ethan Zhao,True
1413_02,Earth,True,D/149/S,PSO J318.5-22,28.6,False,0,0,0,0,0,Hiro Tanaka,True
1414_01,Europa,True,B/76/P,TRAPPIST-1e,28.4,False,0,0,0,0,0,Hiro Tanaka,True
1414_02,Earth,False,A/89/P,TRAPPIST-1e,44.9,False,791,999,151,1015,223,Kai Vega,False
1415_01,Earth,True,E/15/S,PSO J318.5-22,13.0,False,0,0,0,0,0,Hiro Tanaka,True
1415_02,Europa,False,B/15/P,TRAPPIST-1e,44.2,False,1264,929,842,350,22,Ilya Komarov,False
1416_01,Earth,False,C/151/S,TRAPPIST-1e,22.5,False,39,302,174,998,1484,Mila Benson,False
1416_02,Europa,False,C/165/P,55 Cancri e,28.8,False,620,1216,243,835,279,Ilya Komarov,False
1417_01,Earth,False,B/102/S,TRAPPIST-1e,30.4,False,1177,1046,718,931,90,Jordan Benson,False
1417_02,Earth,False,B/109/S,55 Cancri e,14.4,False,389,1382,549,930,1251,Aria Lin,False
1418_01,Europa,False,C/99/P,TRAPPIST-1e,20.1,False,1061,732,499,1066,870,Hiro Tanaka,False
1418_02,Mars,False,B/7/P,55 Cancri e,34.6,False,516,67,122,335,1176,Aria Lin,False
1419_01,Mars,False,C/36/S,TRAPPIST-1e,40.4,False,1466,422,938,803,633,Ethan Zhao,True
1419_02,Mars,False,G/85/S,TRAPPIST-1e,36.5,False,1253,1082,95,1285,353,Kai Vega,True
1420_01,Europa,True,E/164/P,TRAPPIST-1e,23.3,False,0,0,0,0,0,Mila Benson,True
1420_02,Mars,False,E/119/P,TRAPPIST-1e,21.0,False,966,922,472,429,974,Lara Xel'Naga,False
1421_01,Europa,True,B/40/P,55 Cancri e,11.6,False,0,0,0,0,0,Ethan Zhao,False
1421_02,Europa,False,C/180/P,55 Cancri e,25.3,False,1436,936,1004,648,190,Mila Benson,False
1422_01,Mars,False,A/111/S,PSO J318.5-22,61.8,False,1096,839,1190,167,565,Hiro Tanaka,True
1422_02,Earth,False,G/44/S,TRAPPIST-1e,34.8,False,1282,1462,1134,743,672,Hiro Tanaka,False
1423_01,Earth,False,F/139/S,55 Cancri e,48.1,False,301,184,1362,509,818,Priya Kaur,False
1423_02,Mars,False,C/189/P,PSO J318.5-22,17.6,False,1333,1369,1104,1397,155,Nova Stark,False
1424_01,Europa,False,B/104/P,TRAPPIST-1e,33.9,False,760,146,480,434,68,Kai Vega,False
1424_02,Earth,False,G/44/S,TRAPPIST-1e,28.0,False,874,185,903,681,203,Aria Lin,False
1425_01,Europa,False,G/150/S,TRAPPIST-1e,13.2,False,1321,50,499,368,723,Lara Xel'Naga,True
1425_02,Mars,True,A/137/P,TRAPPIST-1e,38.6,False,0,0,0,0,0,Aria Lin,False
1426_01,Mars,True,C/115/P,55 Cancri e,43.8,False,0,0,0,0,0,Hiro Tanaka,True
1426_02,Earth,False,A/44/P,TRAPPIST-1e,35.5,False,1498,846,255,1173,278,Jordan Benson,True
1427_01,Europa,True,A/4/S,TRAPPIST-1e,38.3,False,0,0,0,0,0,Ethan Zhao,True
1427_02,Earth,False,A/68/S,TRAPPIST-1e,21.7,False,727,1492,1005,719,1086,Nova Stark,False
1428_01,Earth,True,G/73/P,TRAPPIST-1e,21.9,False,0,0,0,0,0,Hiro Tanaka,True
1428_02,Europa,False,E/57/P,TRAPPIST-1e,24.4,False,176,1452,1096,846,1190,Priya Kaur,False
1429_01,Earth,True,G/119/P,TRAPPIST-1e,15.8,False,0,0,0,0,0,Remy Vivaldi,True
1429_02,Earth,False,D/6/P,55 Cancri e,16.4,False,8,235,709,923,684,Mila Benson,False
1430_01,Earth,False,F/192/S,TRAPPIST-1e,31.1,False,26,549,1219,1226,84,Leo Stark,False
1430_02,Mars,True,F/135/S,TRAPPIST-1e,46.4,True,0,0,0,0,0,Nova Stark,True
1431_01,Earth,True,D/24/S,55 Cancri e,42.5,False,0,0,0,0,0,Remy Vivaldi,True
1431_02,Earth,False,B/106/P,TRAPPIST-1e,23.2,False,1213,11,1012,1053,1061,Hiro Tanaka,True
1432_01,Europa,True,D/77/P,TRAPPIST-1e,36.3,False,0,0,0,0,0,Leo Stark,True
1432_02,Earth,True,F/51/S,TRAPPIST-1e,36.0,False,0,0,0,0,0,Aria Lin,False
1433_01,Mars,False,D/193/P,55 Cancri e,13.8,False,1168,1169,440,886,420,Remy Vivaldi,False
1433_02,Europa,True,E/12/S,55 Cancri e,47.1,False,0,0,0,0,0,Ilya Komarov,True
1434_01,Earth,True,E/113/P,TRAPPIST-1e,32.3,False,0,0,0,0,0,Ilya Komarov,True
1434_02,Mars,True,C/179/P,TRAPPIST-1e,32.3,False,0,0,0,0,0,Kai Vega,True
1435_01,Mars,False,G/69/P,PSO J318.5-22,16.9,False,1278,958,916,22,338,Remy Vivaldi,True
1435_02,Mars,False,G/51/S,55 Cancri e,16.3,False,822,365,1395,914,1242,Hiro Tanaka,False
1436_01,Earth,True,G/76/S,PSO J318.5-22,22.0,False,0,0,0,0,0,Lara Xel'Naga,True
1436_02,Mars,True,F/120/P,TRAPPIST-1e,30.1,False,0,0,0,0,0,Ethan Zhao,True
1437_01,Earth,False,A/153/S,TRAPPIST-1e,42.7,False,800,859,1246,863,689,Nova Stark,False
1437_02,Earth,False,C/45/P,TRAPPIST-1e,19.5,False,1171,1447,738,1374,1209,Remy Vivaldi,False
1438_01,Europa,False,G/9/P,55 Cancri e,28.3,False,40,904,1011,1416,702,Kai Vega,False
1438_02,Earth,False,G/166/S,PSO J318.5-22,35.0,False,78,716,543,1473,473,Remy Vivaldi,False
1439_01,Mars,True,B/118/P,TRAPPIST-1e,23.2,False,0,0,0,0,0,Jordan Benson,True
1439_02,Mars,False,G/90/S,TRAPPIST-1e,36.1,False,135,483,1335,813,554,Ilya Komarov,True
1440_01,Mars,False,D/142/P,TRAPPIST-1e,29.5,False,1184,1451,70,519,897,Ethan Zhao,True
1440_02,Mars,False,F/156/P,TRAPPIST-1e,26.3,False,912,1075,1068,292,937,Ilya Komarov,False
1441_01,Earth,False,A/3/S,TRAPPIST-1e,23.2,True,866,379,1006,261,579,Ilya Komarov,False
1441_02,Mars,False,C/61/S,55 Cancri e,18.9,False,1202,356,1442,697,1224,Leo Stark,True
1442_01,Earth,True,B/114/S,55 Cancri e,32.3,False,0,0,0,0,0,Remy Vivaldi,True
1442_02,Mars,False,D/171/P,TRAPPIST-1e,35.7,False,285,1281,569,839,497,Ilya Komarov,False
1443_01,Earth,False,B/47/P,55 Cancri e,26.5,False,561,31,42,1374,1357,Ilya Komarov,False
1443_02,Europa,True,A/158/P,PSO J318.5-22,32.0,False,0,0,0,0,0,Priya Kaur,True
1444_01,Mars,False,E/195/S,PSO J318.5-22,35.4,False,1042,1370,36,91,184,Mila Benson,False
1444_02,Europa,True,D/53/S,PSO J318.5-22,31.2,False,0,0,0,0,0,Ethan Zhao,True
1445_01,Europa,False,E/194/S,TRAPPIST-1e,26.2,True,1219,77,166,1113,263,Nova Stark,False
1445_02,Europa,False,A/172/S,55 Cancri e,25.9,False,1495,1231,723,1294,1286,Jordan Benson,False
1446_01,Earth,True,G/144/S,PSO J318.5-22,37.9,False,0,0,0,0,0,Jordan Benson,True
1446_02,Mars,False,D/8/S,TRAPPIST-1e,32.5,False,575,721,1335,1197,430,Mila Benson,False
1447_01,Mars,False,E/174/P,55 Cancri e,19.7,False,1281,243,1371,1272,104,Hiro Tanaka,False
1447_02,Europa,False,G/158/P,PSO J318.5-22,35.2,False,693,1310,1192,1443,1070,Priya Kaur,False
1448_01,Mars,True,B/108/S,PSO J318.5-22,25.1,False,0,0,0,0,0,Remy Vivaldi,True
1448_02,Mars,False,A/137/S,TRAPPIST-1e,16.0,False,1464,143,889,1051,789,Lara Xel'Naga,False
1449_01,Earth,True,B/184/P,TRAPPIST-1e,30.3,False,0,0,0,0,0,Remy Vivaldi,False
1449_02,Earth,False,F/154/P,TRAPPIST-1e,39.6,False,1380,1134,691,819,718,Hiro Tanaka,False
1450_01,Mars,False,D/154/P,TRAPPIST-1e,4.9,False,1005,1369,1401,521,16,Priya Kaur,False
1450_02,Earth,False,E/136/P,TRAPPIST-1e,44.6,False,244,717,769,716,1225,Priya Kaur,False
1451_01,Earth,False,B/14/P,PSO J318.5-22,36.2,False,22,239,26,983,1104,Ethan Zhao,True
1451_02,Europa,False,D/121/P,TRAPPIST-1e,17.8,False,198,774,91,850,1107,Aria Lin,True
1452_01,Earth,False,C/166/P,TRAPPIST-1e,34.0,False,1477,1304,1000,1082,908,Kai Vega,False
1452_02,Europa,False,F/37/P,TRAPPIST-1e,28.9,True,870,1365,752,1488,341,Ilya Komarov,False
1453_01,Earth,False,E/40/S,PSO J318.5-22,14.6,False,1452,255,827,1013,1370,Ilya Komarov,False
1453_02,Earth,True,F/139/P,55 Cancri e,22.5,False,0,0,0,0,0,Jordan Benson,True
1454_01,Mars,True,B/154/S,55 Cancri e,30.1,False,0,0,0,0,0,Kai Vega,False
1454_02,Mars,False,A/170/P,55 Cancri e,26.3,False,756,823,779,731,1435,Priya Kaur,False
1455_01,Earth,False,B/165/S,PSO J318.5-22,26.2,False,1085,1092,365,1185,944,Jordan Benson,False
1455_02,Earth,False,E/176/P,PSO J318.5-22,27.0,False,975,430,858,229,369,Leo Stark,False
1456_01,Earth,False,D/101/P,TRAPPIST-1e,35.8,False,1216,617,1212,1299,1097,Priya Kaur,True
1456_02,Earth,True,A/117/P,PSO J318.5-22,16.8,False,0,0,0,0,0,Lara Xel'Naga,False
1457_01,Mars,True,C/72/S,TRAPPIST-1e,34.9,False,0,0,0,0,0,Hiro Tanaka,True
1457_02,Europa,True,C/86/S,TRAPPIST-1e,23.4,False,0,0,0,0,0,Mila Benson,True
1458_01,Earth,False,F/37/S,TRAPPIST-1e,33.2,False,192,288,582,1167,1412,Nova Stark,True
1458_02,Europa,True,A/40/P,55 Cancri e,20.5,False,0,0,0,0,0,Mila Benson,True
1459_01,Earth,False,D/181/P,TRAPPIST-1e,17.4,False,1393,856,1464,780,895,Aria Lin,False
1459_02,Earth,True,G/76/P,TRAPPIST-1e,31.1,False,0,0,0,0,0,Ethan Zhao,True
1460_01,Mars,False,F/196/S,TRAPPIST-1e,23.1,False,12,986,339,864,311,Jordan Benson,False
1460_02,Mars,False,G/72/P,TRAPPIST-1e,31.9,False,732,1127,338,1221,299,Ethan Zhao,True
1461_01,Mars,False,A/91/S,55 Cancri e,24.2,False,1172,760,767,981,41,Nova Stark,True
1461_02,Europa,False,B/51/P,TRAPPIST-1e,31.9,False,201,969,1267,463,448,Leo Stark,False
1462_01,Mars,False,E/136/S,TRAPPIST-1e,27.9,False,1296,1453,871,212,948,Lara Xel'Naga,False
1462_02,Earth,False,D/171/P,TRAPPIST-1e,9.7,False,1127,191,1403,1104,704,Kai Vega,True
1463_01,Mars,False,B/106/P,TRAPPIST-1e,43.6,False,798,1227,610,1373,687,Leo Stark,True
1463_02,Mars,False,E/150/S,TRAPPIST-1e,27.8,False,773,142,1212,271,1323,Nova Stark,False
1464_01,Europa,False,E/169/P,55 Cancri e,36.5,False,458,1432,469,809,505,Hiro Tanaka,False
1464_02,Europa,False,B/83/S,TRAPPIST-1e,28.0,False,1096,83,58,1044,1481,Ilya Komarov,False
1465_01,Mars,False,C/200/S,TRAPPIST-1e,39.5,False,575,836,679,202,1129,Remy Vivaldi,True
1465_02,Earth,True,G/65/P,TRAPPIST-1e,21.8,False,0,0,0,0,0,Hiro Tanaka,True
1466_01,Earth,False,E/22/P,TRAPPIST-1e,18.0,False,1339,405,985,948,1093,Mila Benson,True
1466_02,Earth,True,A/168/S,TRAPPIST-1e,10.6,False,0,0,0,0,0,Hiro Tanaka,True
1467_01,Earth,False,C/190/P,TRAPPIST-1e,34.6,False,494,678,1270,1266,1359,Ethan Zhao,False
1467_02,Earth,True,A/5/P,55 Cancri e,28.4,False,0,0,0,0,0,Ilya Komarov,True
1468_01,Europa,False,D/34/P,55 Cancri e,32.8,False,505,280,674,932,1462,Leo Stark,False
1468_02,Europa,False,B/191/P,TRAPPIST-1e,41.8,False,714,607,482,1246,116,Nova Stark,False
1469_01,Europa,False,A/133/P,TRAPPIST-1e,24.8,False,515,306,531,121,648,Remy Vivaldi,True
1469_02,Mars,False,D/156/P,PSO J318.5-22,14.4,False,591,1177,869,1475,1192,Priya Kaur,False
1470_01,Mars,True,E/199/P,PSO J318.5-22,12.5,False,0,0,0,0,0,Nova Stark,True
1470_02,Earth,False,A/122/S,TRAPPIST-1e,29.4,False,1428,398,514,804,497,Mila Benson,False
1471_01,Mars,False,E/111/S,55 Cancri e,33.3,False,1286,1421,435,839,359,Aria Lin,False
1471_02,Europa,False,C/2/S,TRAPPIST-1e,28.1,False,1152,863,633,1264,1245,Kai Vega,False
1472_01,Earth,False,C/58/P,PSO J318.5-22,39.7,False,1326,1310,1212,1320,388,Aria Lin,False
1472_02,Mars,True,A/128/S,55 Cancri e,39.9,False,0,0,0,0,0,Lara Xel'Naga,True
1473_01,Mars,True,D/23/P,TRAPPIST-1e,26.8,False,0,0,0,0,0,Nova Stark,False
1473_02,Europa,False,E/185/P,55 Cancri e,18.6,False,924,772,1136,863,1059,Ilya Komarov,True
1474_01,Mars,True,C/188/P,TRAPPIST-1e,32.1,False,0,0,0,0,0,Kai Vega,True
1474_02,Mars,True,E/1/S,55 Cancri e,40.1,False,0,0,0,0,0,Ilya Komarov,True
1475_01,Mars,False,B/199/P,TRAPPIST-1e,26.6,False,984,16,475,1016,209,Mila Benson,False
1475_02,Mars,False,A/200/P,55 Cancri e,32.1,False,498,1425,428,1101,1103,Ethan Zhao,False
1476_01,Europa,False,A/124/P,PSO J318.5-22,45.6,False,1158,993,521,580,898,Priya Kaur,False
1476_02,Earth,True,D/50/S,TRAPPIST-1e,25.8,False,0,0,0,0,0,Jordan Benson,True
1477_01,Mars,False,C/89/P,PSO J318.5-22,46.6,False,965,909,492,498,1041,Jordan Benson,False
1477_02,Mars,True,F/159/S,PSO J318.5-22,6.6,False,0,0,0,0,0,Hiro Tanaka,True
1478_01,Mars,True,D/122/P,TRAPPIST-1e,26.0,False,0,0,0,0,0,Hiro Tanaka,True
1478_02,Earth,False,C/80/P,55 Cancri e,20.7,False,1171,1495,171,530,1143,Mila Benson,False
1479_01,Earth,False,G/183/P,TRAPPIST-1e,36.5,False,445,188,157,669,245,Priya Kaur,True
1479_02,Earth,False,D/197/P,PSO J318.5-22,22.3,False,855,943,747,1056,1384,Ethan Zhao,True
1480_01,Mars,False,G/140/S,PSO J318.5-22,24.2,False,78,168,809,982,179,Aria Lin,False
1480_02,Europa,True,D/137/P,TRAPPIST-1e,20.4,False,0,0,0,0,0,Lara Xel'Naga,True
1481_01,Earth,True,D/73/S,PSO J318.5-22,39.2,False,0,0,0,0,0,Remy Vivaldi,True
1481_02,Earth,False,B/52/P,TRAPPIST-1e,44.1,False,1028,296,619,854,359,Ilya Komarov,True
1482_01,Earth,False,E/14/S,55 Cancri e,25.4,True,1211,1304,1489,1138,1259,Ethan Zhao,False
1482_02,Mars,False,A/153/P,TRAPPIST-1e,15.2,False,1361,521,198,1073,1165,Ethan Zhao,True
1483_01,Europa,False,E/186/S,TRAPPIST-1e,32.8,False,1053,1105,30,1007,332,Remy Vivaldi,False
1483_02,Earth,False,D/26/P,TRAPPIST-1e,27.6,False,659,176,369,546,534,Priya Kaur,False
1484_01,Earth,False,G/103/P,TRAPPIST-1e,45.1,False,370,1123,1468,1491,54,Jordan Benson,False
1484_02,Mars,True,D/176/P,TRAPPIST-1e,10.4,True,0,0,0,0,0,Remy Vivaldi,True
1485_01,Mars,False,D/123/S,TRAPPIST-1e,35.0,False,1151,31,92,518,1281,Kai Vega,False
1485_02,Europa,False,A/137/P,PSO J318.5-22,11.3,False,852,1243,751,1129,415,Jordan Benson,False
1486_01,Earth,True,F/19/S,PSO J318.5-22,29.1,False,0,0,0,0,0,Kai Vega,True
1486_02,Mars,False,D/34/S,TRAPPIST-1e,27.6,False,330,688,10,817,418,Ethan Zhao,False
1487_01,Mars,False,C/60/P,TRAPPIST-1e,15.2,False,1247,152,1235,91,330,Jordan Benson,False
1487_02,Earth,True,C/125/S,TRAPPIST-1e,20.0,False,0,0,0,0,0,Leo Stark,True
1488_01,Earth,False,G/14/S,TRAPPIST-1e,24.8,True,929,1251,193,529,844,Leo Stark,True
1488_02,Earth,False,B/188/P,PSO J318.5-22,16.5,False,1266,1412,1299,1473,638,Kai Vega,False
1489_01,Europa,False,A/3/P,55 Cancri e,26.1,True,287,697,694,539,329,Jordan Benson,False
1489_02,Earth,False,B/164/P,TRAPPIST-1e,34.7,False,469,848,533,466,976,Mila Benson,False
1490_01,Earth,True,B/197/S,PSO J318.5-22,40.0,False,0,0,0,0,0,Ilya Komarov,True
1490_02,Mars,True,A/148/P,TRAPPIST-1e,36.4,True,0,0,0,0,0,Hiro Tanaka,True
1491_01,Mars,True,G/119/S,55 Cancri e,35.1,False,0,0,0,0,0,Aria Lin,True
1491_02,Earth,False,E/36/P,TRAPPIST-1e,27.2,False,307,923,333,953,1443,Priya Kaur,False
1492_01,Earth,False,C/58/P,TRAPPIST-1e,36.0,False,831,843,249,1118,1319,Aria Lin,False
1492_02,Europa,False,D/90/S,55 Cancri e,44.6,False,183,1283,798,185,1432,Kai Vega,False
1493_01,Mars,False,B/43/S,TRAPPIST-1e,39.5,False,858,7,1288,782,774,Hiro Tanaka,False
1493_02,Earth,False,D/4/P,55 Cancri e,40.7,False,1006,1394,676,1106,210,Leo Stark,False
1494_01,Earth,False,A/115/P,TRAPPIST-1e,28.9,False,1426,638,190,670,842,Aria Lin,True
1494_02,Mars,False,D/5/P,TRAPPIST-1e,36.3,False,334,1110,578,61,386,Jordan Benson,False
1495_01,Mars,True,C/51/P,TRAPPIST-1e,32.9,False,0,0,0,0,0,Aria Lin,True
1495_02,Earth,False,G/25/S,55 Cancri e,24.6,False,846,486,1270,1277,499,Priya Kaur,False
1496_01,Earth,False,B/66/S,TRAPPIST-1e,29.1,False,12,150,1073,1238,990,Hiro Tanaka,False
1496_02,Mars,False,A/182/S,TRAPPIST-1e,27.2,False,643,371,1136,251,1364,Nova Stark,True
1497_01,Europa,False,F/120/P,TRAPPIST-1e,19.0,False,146,1318,722,683,1035,Jordan Benson,False
1497_02,Europa,True,F/135/S,55 Cancri e,27.2,False,0,0,0,0,0,Kai Vega,False
1498_01,Mars,False,D/85/S,TRAPPIST-1e,13.6,False,1491,1189,1193,563,511,Remy Vivaldi,False
1498_02,Europa,False,C/161/S,TRAPPIST-1e,34.4,False,1212,1143,104,673,806,Mila Benson,False
1499_01,Mars,True,B/63/S,55 Cancri e,13.9,False,0,0,0,0,0,Jordan Benson,True
1499_02,Earth,False,G/165/P,55 Cancri e,10.9,False,263,864,351,1233,1405,Mila Benson,False
1500_01,Mars,False,B/49/P,PSO J318.5-22,34.4,False,4,33,1168,350,582,Ethan Zhao,False
1500_02,Europa,True,E/104/S,TRAPPIST-1e,29.5,True,0,0,0,0,0,Priya Kaur,False
1501_01,Earth,True,B/102/S,TRAPPIST-1e,29.2,False,0,0,0,0,0,Hiro Tanaka,True
1501_02,Earth,True,D/61/P,TRAPPIST-1e,7.0,False,0,0,0,0,0,Nova Stark,True
1502_01,Earth,True,F/47/P,55 Cancri e,10.8,False,0,0,0,0,0,Ethan Zhao,False
1502_02,Earth,False,B/59/P,55 Cancri e,30.4,False,451,1451,82,1241,737,Lara Xel'Naga,True
1503_01,Earth,False,A/155/P,PSO J318.5-22,30.9,True,419,338,776,710,986,Aria Lin,False
1503_02,Earth,False,C/69/S,TRAPPIST-1e,9.2,False,958,1442,1230,685,1288,Mila Benson,False
1504_01,Mars,False,E/177/P,TRAPPIST-1e,17.7,False,372,1282,993,530,923,Remy Vivaldi,True
1504_02,Earth,False,D/73/P,TRAPPIST-1e,7.5,False,22,103,240,1004,902,Lara Xel'Naga,False
1505_01,Mars,False,F/200/P,TRAPPIST-1e,24.4,False,306,7,1092,574,1091,Ilya Komarov,False
1505_02,Earth,False,D/186/P,TRAPPIST-1e,7.6,False,911,1431,517,1142,1054,Kai Vega,False
1506_01,Earth,False,D/1/P,55 Cancri e,23.0,False,578,386,411,1393,1376,Remy Vivaldi,False
1506_02,Earth,False,C/44/S,TRAPPIST-1e,30.9,False,1359,890,905,1312,962,Jordan Benson,False
1507_01,Earth,False,G/182/S,PSO J318.5-22,46.6,False,1036,663,1451,824,399,Ilya Komarov,True
1507_02,Europa,False,D/122/S,55 Cancri e,10.3,False,991,1132,1379,148,306,Ilya Komarov,False
1508_01,Mars,False,A/111/P,TRAPPIST-1e,25.0,False,874,381,244,1096,1472,Remy Vivaldi,False
1508_02,Earth,False,F/92/S,TRAPPIST-1e,28.9,False,1099,697,589,389,1365,Ethan Zhao,True
1509_01,Europa,False,C/153/S,PSO J318.5-22,32.0,False,425,1029,5,190,147,Jordan Benson,False
1509_02,Earth,False,F/198/S,PSO J318.5-22,34.0,False,404,257,729,89,823,Priya Kaur,False
1510_01,Europa,False,C/154/S,TRAPPIST-1e,40.2,False,837,1174,987,624,29,Hiro Tanaka,False
1510_02,Earth,True,C/153/P,TRAPPIST-1e,22.2,False,0,0,0,0,0,Leo Stark,True
1511_01,Earth,True,B/152/S,TRAPPIST-1e,24.4,False,0,0,0,0,0,Jordan Benson,True
1511_02,Mars,False,E/167/P,PSO J318.5-22,48.3,False,1195,21,1310,390,616,Jordan Benson,False
1512_01,Earth,False,C/59/S,TRAPPIST-1e,28.6,True,171,46,625,206,452,Jordan Benson,True
1512_02,Mars,False,F/42/P,TRAPPIST-1e,25.2,False,1418,924,753,1324,707,Priya Kaur,False
1513_01,Earth,False,C/45/P,TRAPPIST-1e,16.3,False,782,1133,683,962,863,Ilya Komarov,False
1513_02,Europa,False,G/132/P,TRAPPIST-1e,36.1,False,1225,167,85,848,1074,Priya Kaur,False
1514_01,Europa,False,C/169/S,TRAPPIST-1e,19.3,False,270,343,1206,502,1033,Mila Benson,False
1514_02,Earth,False,B/179/S,55 Cancri e,27.7,False,493,1257,1321,243,1374,Leo Stark,False
1515_01,Europa,False,E/138/S,TRAPPIST-1e,18.3,True,200,238,1357,914,1438,Aria Lin,False
1515_02,Mars,False,E/69/S,TRAPPIST-1e,18.5,False,968,483,1460,245,1031,Priya Kaur,True
1516_01,Earth,False,G/114/P,TRAPPIST-1e,16.7,False,943,85,1078,445,619,Jordan Benson,True
1516_02,Mars,True,B/107/P,TRAPPIST-1e,20.5,False,0,0,0,0,0,Mila Benson,True
1517_01,Earth,False,C/188/S,PSO J318.5-22,22.6,False,903,1408,987,1221,46,Kai Vega,False
1517_02,Europa,False,D/83/S,PSO J318.5-22,26.2,False,756,1226,1284,689,1047,Ilya Komarov,False
1518_01,Earth,True,D/71/P,TRAPPIST-1e,43.1,False,0,0,0,0,0,Priya Kaur,True
1518_02,Mars,False,D/136/P,TRAPPIST-1e,12.4,False,1109,849,429,30,602,Nova Stark,True
1519_01,Mars,False,C/28/P,TRAPPIST-1e,22.6,False,411,527,309,948,1419,Kai Vega,True
1519_02,Europa,False,E/121/S,TRAPPIST-1e,24.6,False,1361,673,436,703,662,Remy Vivaldi,True
1520_01,Mars,False,D/5/P,TRAPPIST-1e,25.3,False,175,1172,1201,935,381,Mila Benson,False
1520_02,Mars,True,B/105/P,TRAPPIST-1e,26.7,False,0,0,0,0,0,Kai Vega,False
1521_01,Earth,True,B/132/S,TRAPPIST-1e,20.8,False,0,0,0,0,0,Ethan Zhao,True
1521_02,Earth,False,F/137/P,TRAPPIST-1e,27.0,False,305,1401,601,342,155,Kai Vega,False
1522_01,Earth,True,E/4/S,PSO J318.5-22,12.0,False,0,0,0,0,0,Hiro Tanaka,True
1522_02,Mars,False,G/148/S,TRAPPIST-1e,9.9,False,1223,402,613,796,622,Nova Stark,False
1523_01,Mars,True,B/93/S,PSO J318.5-22,12.3,False,0,0,0,0,0,Mila Benson,True
1523_02,Earth,False,C/193/S,PSO J318.5-22,19.7,False,448,742,300,706,306,Kai Vega,False
1524_01,Earth,False,D/164/P,55 Cancri e,59.5,False,1290,213,482,1285,1090,Mila Benson,False
1524_02,Europa,False,G/141/P,TRAPPIST-1e,39.1,False,132,511,210,987,986,Leo Stark,True
1525_01,Europa,False,C/38/P,TRAPPIST-1e,20.7,False,628,1428,986,45,1477,Nova Stark,False
